Calculating solvability percentage...

[Lower Bound, Upper Bound] | Solvable/Unsolvable/Intractable | Current seed | (Est. Confidence Interval: Continue/Re-eval)
--- Timeout = 500 milliseconds ---
[2.207, 4.019] | 42/1365/0 | 1406 | (N/A)
[2.205, 4.017] | 42/1366/0 | 1407 | (N/A)
[2.204, 4.014] | 42/1367/0 | 1408 | (N/A)
[2.202, 4.011] | 42/1368/0 | 1409 | (N/A)
[2.201, 4.008] | 42/1369/0 | 1410 | (N/A)
[2.199, 4.005] | 42/1370/0 | 1411 | (N/A)
[2.197, 4.002] | 42/1371/0 | 1412 | (N/A)
[2.196, 4.000] | 42/1372/0 | 1413 | (N/A)
[2.194, 3.997] | 42/1373/0 | 1414 | (N/A)
[2.193, 3.994] | 42/1374/0 | 1415 | (N/A)
[2.191, 3.991] | 42/1375/0 | 1416 | (N/A)
[2.190, 3.988] | 42/1376/0 | 1417 | (N/A)
[2.188, 3.986] | 42/1377/0 | 1418 | (N/A)
[2.187, 3.983] | 42/1378/0 | 1419 | (N/A)
[2.185, 3.980] | 42/1379/0 | 1420 | (N/A)
[2.183, 3.977] | 42/1380/0 | 1421 | (N/A)
[2.182, 3.974] | 42/1381/0 | 1422 | (N/A)
[2.180, 3.972] | 42/1382/0 | 1423 | (N/A)
[2.179, 3.969] | 42/1383/0 | 1424 | (N/A)
[2.177, 3.966] | 42/1384/0 | 1425 | (N/A)
[2.176, 3.963] | 42/1385/0 | 1426 | (N/A)
[2.174, 3.961] | 42/1386/0 | 1427 | (N/A)
[2.233, 4.037] | 43/1386/0 | 1428 | (N/A)
[2.231, 4.035] | 43/1387/0 | 1429 | (N/A)
[2.230, 4.032] | 43/1388/0 | 1430 | (N/A)
[2.228, 4.029] | 43/1389/0 | 1431 | (N/A)
[2.286, 4.105] | 44/1389/0 | 1432 | (N/A)
[2.285, 4.103] | 44/1390/0 | 1433 | (N/A)
[2.283, 4.100] | 44/1391/0 | 1434 | (N/A)
[2.282, 4.097] | 44/1392/0 | 1435 | (N/A)
[2.280, 4.094] | 44/1393/0 | 1436 | (N/A)
[2.278, 4.091] | 44/1394/0 | 1437 | (N/A)
[2.277, 4.088] | 44/1395/0 | 1438 | (N/A)
[2.275, 4.086] | 44/1396/0 | 1439 | (N/A)
[2.274, 4.083] | 44/1397/0 | 1440 | (N/A)
[2.272, 4.080] | 44/1398/0 | 1441 | (N/A)
[2.271, 4.077] | 44/1399/0 | 1442 | (N/A)
[2.269, 4.074] | 44/1400/0 | 1443 | (N/A)
[2.267, 4.072] | 44/1401/0 | 1444 | (N/A)
[2.266, 4.069] | 44/1402/0 | 1445 | (N/A)
[2.324, 4.144] | 45/1402/0 | 1446 | (N/A)
[2.322, 4.141] | 45/1403/0 | 1447 | (N/A)
[2.321, 4.139] | 45/1404/0 | 1448 | (N/A)
[2.319, 4.136] | 45/1405/0 | 1449 | (N/A)
[2.317, 4.133] | 45/1406/0 | 1450 | (N/A)
[2.316, 4.130] | 45/1407/0 | 1451 | (N/A)
[2.314, 4.127] | 45/1408/0 | 1452 | (N/A)
[2.313, 4.125] | 45/1409/0 | 1453 | (N/A)
[2.311, 4.122] | 45/1410/0 | 1454 | (N/A)
[2.309, 4.119] | 45/1411/0 | 1455 | (N/A)
[2.308, 4.116] | 45/1412/0 | 1456 | (N/A)
[2.306, 4.113] | 45/1413/0 | 1457 | (N/A)
[2.305, 4.110] | 45/1414/0 | 1458 | (N/A)
[2.303, 4.108] | 45/1415/0 | 1459 | (N/A)
[2.301, 4.105] | 45/1416/0 | 1460 | (N/A)
[2.300, 4.102] | 45/1417/0 | 1461 | (N/A)
[2.298, 4.099] | 45/1418/0 | 1462 | (N/A)
[2.297, 4.097] | 45/1419/0 | 1463 | (N/A)
[2.295, 4.094] | 45/1420/0 | 1464 | (N/A)
[2.294, 4.091] | 45/1421/0 | 1465 | (N/A)
[2.292, 4.088] | 45/1422/0 | 1466 | (N/A)
[2.290, 4.085] | 45/1423/0 | 1467 | (N/A)
[2.289, 4.083] | 45/1424/0 | 1468 | (N/A)
[2.287, 4.080] | 45/1425/0 | 1469 | (N/A)
[2.286, 4.077] | 45/1426/0 | 1470 | (N/A)
[2.284, 4.074] | 45/1427/0 | 1471 | (N/A)
[2.283, 4.072] | 45/1428/0 | 1472 | (N/A)
[2.281, 4.069] | 45/1429/0 | 1473 | (N/A)
[2.279, 4.066] | 45/1430/0 | 1474 | (N/A)
[2.278, 4.063] | 45/1431/0 | 1475 | (N/A)
[2.276, 4.061] | 45/1432/0 | 1476 | (N/A)
[2.275, 4.058] | 45/1433/0 | 1477 | (N/A)
[2.273, 4.055] | 45/1434/0 | 1478 | (N/A)
[2.272, 4.052] | 45/1435/0 | 1479 | (N/A)
[2.270, 4.050] | 45/1436/0 | 1480 | (N/A)
[2.269, 4.047] | 45/1437/0 | 1481 | (N/A)
[2.267, 4.044] | 45/1438/0 | 1482 | (N/A)
[2.266, 4.042] | 45/1439/0 | 1483 | (N/A)
[2.264, 4.039] | 45/1440/0 | 1484 | (N/A)
[2.263, 4.036] | 45/1441/0 | 1485 | (N/A)
[2.261, 4.034] | 45/1442/0 | 1486 | (N/A)
[2.259, 4.031] | 45/1443/0 | 1487 | (N/A)
[2.258, 4.028] | 45/1444/0 | 1488 | (N/A)
[2.256, 4.025] | 45/1445/0 | 1489 | (N/A)
[2.255, 4.023] | 45/1446/0 | 1490 | (N/A)
[2.253, 4.020] | 45/1447/0 | 1491 | (N/A)
[2.252, 4.017] | 45/1448/0 | 1492 | (N/A)
[2.250, 4.015] | 45/1449/0 | 1493 | (N/A)
[2.249, 4.012] | 45/1450/0 | 1494 | (N/A)
[2.247, 4.009] | 45/1451/0 | 1495 | (N/A)
[2.246, 4.007] | 45/1452/0 | 1496 | (N/A)
[2.244, 4.004] | 45/1453/0 | 1497 | (N/A)
[2.243, 4.001] | 45/1454/0 | 1498 | (N/A)
[2.241, 3.999] | 45/1455/0 | 1499 | (N/A)
[2.240, 3.996] | 45/1456/0 | 1500 | (N/A)
[2.238, 3.993] | 45/1457/0 | 1501 | (N/A)
[2.237, 3.991] | 45/1458/0 | 1502 | (N/A)
[2.235, 3.988] | 45/1459/0 | 1503 | (N/A)
[2.234, 3.986] | 45/1460/0 | 1504 | (N/A)
[2.232, 3.983] | 45/1461/0 | 1505 | (N/A)
[2.288, 4.055] | 46/1461/0 | 1506 | (N/A)
[2.287, 4.053] | 46/1462/0 | 1507 | (N/A)
[2.285, 4.050] | 46/1463/0 | 1508 | (N/A)
[2.284, 4.047] | 46/1464/0 | 1509 | (N/A)
[2.282, 4.045] | 46/1465/0 | 1510 | (N/A)
[2.281, 4.042] | 46/1466/0 | 1511 | (N/A)
[2.279, 4.040] | 46/1467/0 | 1512 | (N/A)
[2.277, 4.037] | 46/1468/0 | 1513 | (N/A)
[2.276, 4.034] | 46/1469/0 | 1514 | (N/A)
[2.274, 4.032] | 46/1470/0 | 1515 | (N/A)
[2.273, 4.029] | 46/1471/0 | 1516 | (N/A)
[2.271, 4.026] | 46/1472/0 | 1517 | (N/A)
[2.270, 4.024] | 46/1473/0 | 1518 | (N/A)
[2.268, 4.021] | 46/1474/0 | 1519 | (N/A)
[2.267, 4.018] | 46/1475/0 | 1520 | (N/A)
[2.265, 4.016] | 46/1476/0 | 1521 | (N/A)
[2.264, 4.013] | 46/1477/0 | 1522 | (N/A)
[2.262, 4.011] | 46/1478/0 | 1523 | (N/A)
[2.261, 4.008] | 46/1479/0 | 1524 | (N/A)
[2.260, 4.005] | 46/1480/0 | 1525 | (N/A)
[2.258, 4.003] | 46/1481/0 | 1526 | (N/A)
[2.257, 4.000] | 46/1482/0 | 1527 | (N/A)
[2.255, 3.997] | 46/1483/0 | 1528 | (N/A)
[2.254, 3.995] | 46/1484/0 | 1529 | (N/A)
[2.252, 3.992] | 46/1485/0 | 1530 | (N/A)
[2.251, 3.990] | 46/1486/0 | 1531 | (N/A)
[2.249, 3.987] | 46/1487/0 | 1532 | (N/A)
[2.248, 3.985] | 46/1488/0 | 1533 | (N/A)
[2.246, 3.982] | 46/1489/0 | 1534 | (N/A)
[2.245, 3.979] | 46/1490/0 | 1535 | (N/A)
[2.243, 3.977] | 46/1491/0 | 1536 | (N/A)
[2.242, 3.974] | 46/1492/0 | 1537 | (N/A)
[2.240, 3.972] | 46/1493/0 | 1538 | (N/A)
[2.239, 3.969] | 46/1494/0 | 1539 | (N/A)
[2.237, 3.967] | 46/1495/0 | 1540 | (N/A)
[2.236, 3.964] | 46/1496/0 | 1541 | (N/A)
[2.235, 3.961] | 46/1497/0 | 1542 | (N/A)
[2.233, 3.959] | 46/1498/0 | 1543 | (N/A)
[2.232, 3.956] | 46/1499/0 | 1544 | (N/A)
[2.230, 3.954] | 46/1500/0 | 1545 | (N/A)
[2.229, 3.951] | 46/1501/0 | 1546 | (N/A)
[2.227, 3.949] | 46/1502/0 | 1547 | (N/A)
[2.226, 3.946] | 46/1503/0 | 1548 | (N/A)
[2.224, 3.944] | 46/1504/0 | 1549 | (N/A)
[2.223, 3.941] | 46/1505/0 | 1550 | (N/A)
[2.277, 4.011] | 47/1505/0 | 1551 | (N/A)
[2.276, 4.009] | 47/1506/0 | 1552 | (N/A)
[2.274, 4.006] | 47/1507/0 | 1553 | (N/A)
[2.273, 4.004] | 47/1508/0 | 1554 | (N/A)
[2.271, 4.001] | 47/1509/0 | 1555 | (N/A)
[2.270, 3.999] | 47/1510/0 | 1556 | (N/A)
[2.268, 3.996] | 47/1511/0 | 1557 | (N/A)
[2.267, 3.994] | 47/1512/0 | 1558 | (N/A)
[2.265, 3.991] | 47/1513/0 | 1559 | (N/A)
[2.264, 3.989] | 47/1514/0 | 1560 | (N/A)
[2.318, 4.058] | 48/1514/0 | 1561 | (N/A)
[2.316, 4.056] | 48/1515/0 | 1562 | (N/A)
[2.315, 4.053] | 48/1516/0 | 1563 | (N/A)
[2.313, 4.051] | 48/1517/0 | 1564 | (N/A)
[2.312, 4.048] | 48/1518/0 | 1565 | (N/A)
[2.311, 4.045] | 48/1519/0 | 1566 | (N/A)
[2.309, 4.043] | 48/1520/0 | 1567 | (N/A)
[2.308, 4.040] | 48/1521/0 | 1568 | (N/A)
[2.306, 4.038] | 48/1522/0 | 1569 | (N/A)
[2.360, 4.107] | 49/1522/0 | 1570 | (N/A)
[2.358, 4.104] | 49/1523/0 | 1571 | (N/A)
[2.357, 4.102] | 49/1524/0 | 1572 | (N/A)
[2.355, 4.099] | 49/1525/0 | 1573 | (N/A)
[2.354, 4.097] | 49/1526/0 | 1574 | (N/A)
[2.352, 4.094] | 49/1527/0 | 1575 | (N/A)
[2.351, 4.091] | 49/1528/0 | 1576 | (N/A)
[2.349, 4.089] | 49/1529/0 | 1577 | (N/A)
[2.348, 4.086] | 49/1530/0 | 1578 | (N/A)
[2.346, 4.084] | 49/1531/0 | 1579 | (N/A)
[2.345, 4.081] | 49/1532/0 | 1580 | (N/A)
[2.343, 4.079] | 49/1533/0 | 1581 | (N/A)
[2.342, 4.076] | 49/1534/0 | 1582 | (N/A)
[2.340, 4.074] | 49/1535/0 | 1583 | (N/A)
[2.339, 4.071] | 49/1536/0 | 1584 | (N/A)
[2.337, 4.068] | 49/1537/0 | 1585 | (N/A)
[2.336, 4.066] | 49/1538/0 | 1586 | (N/A)
[2.334, 4.063] | 49/1539/0 | 1587 | (N/A)
[2.333, 4.061] | 49/1540/0 | 1588 | (N/A)
[2.386, 4.129] | 50/1540/0 | 1589 | (N/A)
[2.385, 4.127] | 50/1541/0 | 1590 | (N/A)
[2.383, 4.124] | 50/1542/0 | 1591 | (N/A)
[2.382, 4.121] | 50/1543/0 | 1592 | (N/A)
[2.380, 4.119] | 50/1544/0 | 1593 | (N/A)
[2.379, 4.116] | 50/1545/0 | 1594 | (N/A)
[2.377, 4.114] | 50/1546/0 | 1595 | (N/A)
[2.376, 4.111] | 50/1547/0 | 1596 | (N/A)
[2.374, 4.109] | 50/1548/0 | 1597 | (N/A)
[2.373, 4.106] | 50/1549/0 | 1598 | (N/A)
[2.371, 4.103] | 50/1550/0 | 1599 | (N/A)
[2.370, 4.101] | 50/1551/0 | 1600 | (N/A)
[2.368, 4.098] | 50/1552/0 | 1601 | (N/A)
[2.367, 4.096] | 50/1553/0 | 1602 | (N/A)
[2.365, 4.093] | 50/1554/0 | 1603 | (N/A)
[2.364, 4.091] | 50/1555/0 | 1604 | (N/A)
[2.362, 4.088] | 50/1556/0 | 1605 | (N/A)
[2.361, 4.086] | 50/1557/0 | 1606 | (N/A)
[2.359, 4.083] | 50/1558/0 | 1607 | (N/A)
[2.358, 4.081] | 50/1559/0 | 1608 | (N/A)
[2.356, 4.078] | 50/1560/0 | 1609 | (N/A)
[2.355, 4.076] | 50/1561/0 | 1610 | (N/A)
[2.353, 4.073] | 50/1562/0 | 1611 | (N/A)
[2.352, 4.071] | 50/1563/0 | 1612 | (N/A)
[2.350, 4.068] | 50/1564/0 | 1613 | (N/A)
[2.349, 4.066] | 50/1565/0 | 1614 | (N/A)
[2.348, 4.063] | 50/1566/0 | 1615 | (N/A)
[2.346, 4.061] | 50/1567/0 | 1616 | (N/A)
[2.345, 4.058] | 50/1568/0 | 1617 | (N/A)
[2.343, 4.056] | 50/1569/0 | 1618 | (N/A)
[2.342, 4.053] | 50/1570/0 | 1619 | (N/A)
[2.340, 4.051] | 50/1571/0 | 1620 | (N/A)
[2.339, 4.048] | 50/1572/0 | 1621 | (N/A)
[2.337, 4.046] | 50/1573/0 | 1622 | (N/A)
[2.336, 4.043] | 50/1574/0 | 1623 | (N/A)
[2.334, 4.041] | 50/1575/0 | 1624 | (N/A)
[2.333, 4.038] | 50/1576/0 | 1625 | (N/A)
[2.332, 4.036] | 50/1577/0 | 1626 | (N/A)
[2.330, 4.033] | 50/1578/0 | 1627 | (N/A)
[2.329, 4.031] | 50/1579/0 | 1628 | (N/A)
[2.327, 4.028] | 50/1580/0 | 1629 | (N/A)
[2.326, 4.026] | 50/1581/0 | 1630 | (N/A)
[2.324, 4.023] | 50/1582/0 | 1631 | (N/A)
[2.323, 4.021] | 50/1583/0 | 1632 | (N/A)
[2.322, 4.019] | 50/1584/0 | 1633 | (N/A)
[2.320, 4.016] | 50/1585/0 | 1634 | (N/A)
[2.319, 4.014] | 50/1586/0 | 1635 | (N/A)
[2.317, 4.011] | 50/1587/0 | 1636 | (N/A)
[2.316, 4.009] | 50/1588/0 | 1637 | (N/A)
[2.314, 4.006] | 50/1589/0 | 1638 | (N/A)
[2.313, 4.004] | 50/1590/0 | 1639 | (N/A)
[2.312, 4.002] | 50/1591/0 | 1640 | (N/A)
[2.310, 3.999] | 50/1592/0 | 1641 | (N/A)
[2.309, 3.997] | 50/1593/0 | 1642 | (N/A)
[2.307, 3.994] | 50/1594/0 | 1643 | (N/A)
[2.306, 3.992] | 50/1595/0 | 1644 | (N/A)
[2.305, 3.989] | 50/1596/0 | 1645 | (N/A)
[2.303, 3.987] | 50/1597/0 | 1646 | (N/A)
[2.302, 3.985] | 50/1598/0 | 1647 | (N/A)
[2.300, 3.982] | 50/1599/0 | 1648 | (N/A)
[2.299, 3.980] | 50/1600/0 | 1649 | (N/A)
[2.298, 3.977] | 50/1601/0 | 1650 | (N/A)
[2.296, 3.975] | 50/1602/0 | 1651 | (N/A)
[2.295, 3.973] | 50/1603/0 | 1652 | (N/A)
[2.293, 3.970] | 50/1604/0 | 1653 | (N/A)
[2.292, 3.968] | 50/1605/0 | 1654 | (N/A)
[2.291, 3.966] | 50/1606/0 | 1655 | (N/A)
[2.289, 3.963] | 50/1607/0 | 1656 | (N/A)
[2.288, 3.961] | 50/1608/0 | 1657 | (N/A)
[2.286, 3.958] | 50/1609/0 | 1658 | (N/A)
[2.285, 3.956] | 50/1610/0 | 1659 | (N/A)
[2.284, 3.954] | 50/1611/0 | 1660 | (N/A)
[2.282, 3.951] | 50/1612/0 | 1661 | (N/A)
[2.281, 3.949] | 50/1613/0 | 1662 | (N/A)
[2.280, 3.947] | 50/1614/0 | 1663 | (N/A)
[2.278, 3.944] | 50/1615/0 | 1664 | (N/A)
[2.277, 3.942] | 50/1616/0 | 1665 | (N/A)
[2.275, 3.939] | 50/1617/0 | 1666 | (N/A)
[2.274, 3.937] | 50/1618/0 | 1667 | (N/A)
[2.273, 3.935] | 50/1619/0 | 1668 | (N/A)
[2.271, 3.932] | 50/1620/0 | 1669 | (N/A)
[2.270, 3.930] | 50/1621/0 | 1670 | (N/A)
[2.269, 3.928] | 50/1622/0 | 1671 | (N/A)
[2.267, 3.925] | 50/1623/0 | 1672 | (N/A)
[2.266, 3.923] | 50/1624/0 | 1673 | (N/A)
[2.265, 3.921] | 50/1625/0 | 1674 | (N/A)
[2.263, 3.918] | 50/1626/0 | 1675 | (N/A)
[2.262, 3.916] | 50/1627/0 | 1676 | (N/A)
[2.260, 3.914] | 50/1628/0 | 1677 | (N/A)
[2.259, 3.911] | 50/1629/0 | 1678 | (N/A)
[2.258, 3.909] | 50/1630/0 | 1679 | (N/A)
[2.256, 3.907] | 50/1631/0 | 1680 | (N/A)
[2.255, 3.905] | 50/1632/0 | 1681 | (N/A)
[2.254, 3.902] | 50/1633/0 | 1682 | (N/A)
[2.252, 3.900] | 50/1634/0 | 1683 | (N/A)
[2.251, 3.898] | 50/1635/0 | 1684 | (N/A)
[2.250, 3.895] | 50/1636/0 | 1685 | (N/A)
[2.248, 3.893] | 50/1637/0 | 1686 | (N/A)
[2.247, 3.891] | 50/1638/0 | 1687 | (N/A)
[2.246, 3.888] | 50/1639/0 | 1688 | (N/A)
[2.244, 3.886] | 50/1640/0 | 1689 | (N/A)
[2.243, 3.884] | 50/1641/0 | 1690 | (N/A)
[2.242, 3.882] | 50/1642/0 | 1691 | (N/A)
[2.240, 3.879] | 50/1643/0 | 1692 | (N/A)
[2.239, 3.877] | 50/1644/0 | 1693 | (N/A)
[2.238, 3.875] | 50/1645/0 | 1694 | (N/A)
[2.236, 3.873] | 50/1646/0 | 1695 | (N/A)
[2.235, 3.870] | 50/1647/0 | 1696 | (N/A)
[2.234, 3.868] | 50/1648/0 | 1697 | (N/A)
[2.232, 3.866] | 50/1649/0 | 1698 | (N/A)
[2.231, 3.863] | 50/1650/0 | 1699 | (N/A)
[2.230, 3.861] | 50/1651/0 | 1700 | (N/A)
[2.228, 3.859] | 50/1652/0 | 1701 | (N/A)
[2.227, 3.857] | 50/1653/0 | 1702 | (N/A)
[2.226, 3.854] | 50/1654/0 | 1703 | (N/A)
[2.225, 3.852] | 50/1655/0 | 1704 | (N/A)
[2.223, 3.850] | 50/1656/0 | 1705 | (N/A)
[2.222, 3.848] | 50/1657/0 | 1706 | (N/A)
[2.221, 3.845] | 50/1658/0 | 1707 | (N/A)
[2.219, 3.843] | 50/1659/0 | 1708 | (N/A)
[2.218, 3.841] | 50/1660/0 | 1709 | (N/A)
[2.217, 3.839] | 50/1661/0 | 1710 | (N/A)
[2.215, 3.837] | 50/1662/0 | 1711 | (N/A)
[2.214, 3.834] | 50/1663/0 | 1712 | (N/A)
[2.213, 3.832] | 50/1664/0 | 1713 | (N/A)
[2.212, 3.830] | 50/1665/0 | 1714 | (N/A)
[2.210, 3.828] | 50/1666/0 | 1715 | (N/A)
[2.209, 3.825] | 50/1667/0 | 1716 | (N/A)
[2.208, 3.823] | 50/1668/0 | 1717 | (N/A)
[2.206, 3.821] | 50/1669/0 | 1718 | (N/A)
[2.205, 3.819] | 50/1670/0 | 1719 | (N/A)
[2.204, 3.817] | 50/1671/0 | 1720 | (N/A)
[2.203, 3.814] | 50/1672/0 | 1721 | (N/A)
[2.201, 3.812] | 50/1673/0 | 1722 | (N/A)
[2.200, 3.810] | 50/1674/0 | 1723 | (N/A)
[2.199, 3.808] | 50/1675/0 | 1724 | (N/A)
[2.197, 3.806] | 50/1676/0 | 1725 | (N/A)
[2.196, 3.803] | 50/1677/0 | 1726 | (N/A)
[2.195, 3.801] | 50/1678/0 | 1727 | (N/A)
[2.194, 3.799] | 50/1679/0 | 1728 | (N/A)
[2.243, 3.862] | 51/1679/0 | 1729 | (N/A)
[2.241, 3.860] | 51/1680/0 | 1730 | (N/A)
[2.240, 3.858] | 51/1681/0 | 1731 | (N/A)
[2.239, 3.855] | 51/1682/0 | 1732 | (N/A)
[2.237, 3.853] | 51/1683/0 | 1733 | (N/A)
[2.236, 3.851] | 51/1684/0 | 1734 | (N/A)
[2.235, 3.849] | 51/1685/0 | 1735 | (N/A)
[2.233, 3.846] | 51/1686/0 | 1736 | (N/A)
[2.232, 3.844] | 51/1687/0 | 1737 | (N/A)
[2.231, 3.842] | 51/1688/0 | 1738 | (N/A)
[2.230, 3.840] | 51/1689/0 | 1739 | (N/A)
[2.228, 3.838] | 51/1690/0 | 1740 | (N/A)
[2.227, 3.835] | 51/1691/0 | 1741 | (N/A)
[2.226, 3.833] | 51/1692/0 | 1742 | (N/A)
[2.224, 3.831] | 51/1693/0 | 1743 | (N/A)
[2.223, 3.829] | 51/1694/0 | 1744 | (N/A)
[2.222, 3.827] | 51/1695/0 | 1745 | (N/A)
[2.221, 3.825] | 51/1696/0 | 1746 | (N/A)
[2.219, 3.822] | 51/1697/0 | 1747 | (N/A)
[2.218, 3.820] | 51/1698/0 | 1748 | (N/A)
[2.217, 3.818] | 51/1699/0 | 1749 | (N/A)
[2.216, 3.816] | 51/1700/0 | 1750 | (N/A)
[2.214, 3.814] | 51/1701/0 | 1751 | (N/A)
[2.213, 3.812] | 51/1702/0 | 1752 | (N/A)
[2.212, 3.809] | 51/1703/0 | 1753 | (N/A)
[2.210, 3.807] | 51/1704/0 | 1754 | (N/A)
[2.209, 3.805] | 51/1705/0 | 1755 | (N/A)
[2.208, 3.803] | 51/1706/0 | 1756 | (N/A)
[2.207, 3.801] | 51/1707/0 | 1757 | (N/A)
[2.205, 3.799] | 51/1708/0 | 1758 | (N/A)
[2.204, 3.796] | 51/1709/0 | 1759 | (N/A)
[2.203, 3.858] | 51/1709/1 | 1760 | (1.106, 1.591)
[2.202, 3.856] | 51/1710/1 | 1761 | (1.105, 1.591)
[2.200, 3.854] | 51/1711/1 | 1762 | (1.105, 1.590)
[2.199, 3.852] | 51/1712/1 | 1763 | (1.104, 1.589)
[2.198, 3.850] | 51/1713/1 | 1764 | (1.104, 1.588)
[2.197, 3.847] | 51/1714/1 | 1765 | (1.103, 1.587)
[2.195, 3.845] | 51/1715/1 | 1766 | (1.102, 1.586)
[2.194, 3.843] | 51/1716/1 | 1767 | (1.102, 1.585)
[2.193, 3.841] | 51/1717/1 | 1768 | (1.101, 1.584)
[2.192, 3.839] | 51/1718/1 | 1769 | (1.100, 1.583)
[2.190, 3.837] | 51/1719/1 | 1770 | (1.100, 1.583)
[2.189, 3.834] | 51/1720/1 | 1771 | (1.099, 1.582)
[2.188, 3.832] | 51/1721/1 | 1772 | (1.099, 1.581)
[2.187, 3.830] | 51/1722/1 | 1773 | (1.098, 1.580)
[2.185, 3.828] | 51/1723/1 | 1774 | (1.097, 1.579)
[2.184, 3.826] | 51/1724/1 | 1775 | (1.097, 1.578)
[2.183, 3.824] | 51/1725/1 | 1776 | (1.096, 1.577)
[2.182, 3.822] | 51/1726/1 | 1777 | (1.096, 1.576)
[2.181, 3.819] | 51/1727/1 | 1778 | (1.095, 1.576)
[2.179, 3.817] | 51/1728/1 | 1779 | (1.094, 1.575)
[2.178, 3.815] | 51/1729/1 | 1780 | (1.094, 1.574)
[2.177, 3.813] | 51/1730/1 | 1781 | (1.093, 1.573)
[2.176, 3.811] | 51/1731/1 | 1782 | (1.093, 1.572)
[2.174, 3.809] | 51/1732/1 | 1783 | (1.092, 1.571)
[2.173, 3.807] | 51/1733/1 | 1784 | (1.091, 1.570)
[2.172, 3.805] | 51/1734/1 | 1785 | (1.091, 1.570)
[2.171, 3.802] | 51/1735/1 | 1786 | (1.090, 1.569)
[2.170, 3.800] | 51/1736/1 | 1787 | (1.090, 1.568)
[2.168, 3.798] | 51/1737/1 | 1788 | (1.089, 1.567)
[2.167, 3.796] | 51/1738/1 | 1789 | (1.088, 1.566)
[2.166, 3.794] | 51/1739/1 | 1790 | (1.088, 1.565)
[2.165, 3.792] | 51/1740/1 | 1791 | (1.087, 1.564)
[2.163, 3.790] | 51/1741/1 | 1792 | (1.087, 1.564)
[2.162, 3.788] | 51/1742/1 | 1793 | (1.086, 1.563)
[2.161, 3.786] | 51/1743/1 | 1794 | (1.085, 1.562)
[2.160, 3.783] | 51/1744/1 | 1795 | (1.085, 1.561)
[2.159, 3.781] | 51/1745/1 | 1796 | (1.084, 1.560)
[2.157, 3.779] | 51/1746/1 | 1797 | (1.084, 1.559)
[2.156, 3.777] | 51/1747/1 | 1798 | (1.083, 1.558)
[2.155, 3.775] | 51/1748/1 | 1799 | (1.082, 1.558)
[2.154, 3.773] | 51/1749/1 | 1800 | (1.082, 1.557)
[2.153, 3.771] | 51/1750/1 | 1801 | (1.081, 1.556)
[2.151, 3.769] | 51/1751/1 | 1802 | (1.081, 1.555)
[2.150, 3.767] | 51/1752/1 | 1803 | (1.080, 1.554)
[2.149, 3.765] | 51/1753/1 | 1804 | (1.079, 1.553)
[2.148, 3.763] | 51/1754/1 | 1805 | (1.079, 1.552)
[2.147, 3.761] | 51/1755/1 | 1806 | (1.078, 1.552)
[2.145, 3.758] | 51/1756/1 | 1807 | (1.078, 1.551)
[2.144, 3.756] | 51/1757/1 | 1808 | (1.077, 1.550)
[2.143, 3.754] | 51/1758/1 | 1809 | (1.076, 1.549)
[2.142, 3.752] | 51/1759/1 | 1810 | (1.076, 1.548)
[2.141, 3.750] | 51/1760/1 | 1811 | (1.075, 1.547)
[2.140, 3.748] | 51/1761/1 | 1812 | (1.075, 1.547)
[2.138, 3.746] | 51/1762/1 | 1813 | (1.074, 1.546)
[2.185, 3.806] | 52/1762/1 | 1814 | (1.082, 1.559)
[2.184, 3.804] | 52/1763/1 | 1815 | (1.081, 1.558)
[2.183, 3.802] | 52/1764/1 | 1816 | (1.080, 1.557)
[2.181, 3.800] | 52/1765/1 | 1817 | (1.080, 1.556)
[2.180, 3.798] | 52/1766/1 | 1818 | (1.079, 1.556)
[2.179, 3.796] | 52/1767/1 | 1819 | (1.079, 1.555)
[2.178, 3.794] | 52/1768/1 | 1820 | (1.078, 1.554)
[2.177, 3.791] | 52/1769/1 | 1821 | (1.077, 1.553)
[2.175, 3.789] | 52/1770/1 | 1822 | (1.077, 1.552)
[2.174, 3.787] | 52/1771/1 | 1823 | (1.076, 1.551)
[2.173, 3.785] | 52/1772/1 | 1824 | (1.076, 1.551)
[2.220, 3.845] | 53/1772/1 | 1825 | (1.083, 1.564)
[2.218, 3.843] | 53/1773/1 | 1826 | (1.082, 1.563)
[2.217, 3.841] | 53/1774/1 | 1827 | (1.082, 1.562)
[2.216, 3.838] | 53/1775/1 | 1828 | (1.081, 1.561)
[2.215, 3.836] | 53/1776/1 | 1829 | (1.081, 1.560)
[2.214, 3.834] | 53/1777/1 | 1830 | (1.080, 1.559)
[2.212, 3.832] | 53/1778/1 | 1831 | (1.079, 1.559)
[2.211, 3.830] | 53/1779/1 | 1832 | (1.079, 1.558)
[2.210, 3.828] | 53/1780/1 | 1833 | (1.078, 1.557)
[2.209, 3.826] | 53/1781/1 | 1834 | (1.078, 1.556)
[2.207, 3.824] | 53/1782/1 | 1835 | (1.077, 1.555)
[2.206, 3.822] | 53/1783/1 | 1836 | (1.077, 1.554)
[2.205, 3.820] | 53/1784/1 | 1837 | (1.076, 1.554)
[2.204, 3.818] | 53/1785/1 | 1838 | (1.075, 1.553)
[2.203, 3.816] | 53/1786/1 | 1839 | (1.075, 1.552)
[2.201, 3.814] | 53/1787/1 | 1840 | (1.074, 1.551)
