Calculating solvability percentage...

[Lower Bound, Upper Bound] | (Solvable/Unsolvable/Intractable) | Current seed
[49.840, 58.266] | (336/285/4) | 624
[49.917, 58.335] | (337/285/4) | 625
[49.834, 58.246] | (337/286/4) | 626
[49.911, 58.315] | (338/286/4) | 627
[49.829, 58.226] | (338/287/4) | 628
[49.746, 58.138] | (338/288/4) | 629
[49.823, 58.207] | (339/288/4) | 630
[49.741, 58.119] | (339/289/4) | 631
[49.817, 58.187] | (340/289/4) | 632
[49.736, 58.099] | (340/290/4) | 633
[49.654, 58.012] | (340/291/4) | 634
[49.730, 58.080] | (341/291/4) | 635
[49.806, 58.148] | (342/291/4) | 636
[49.725, 58.061] | (342/292/4) | 637
[49.801, 58.129] | (343/292/4) | 638
[49.720, 58.042] | (343/293/4) | 639
[49.639, 57.956] | (343/294/4) | 640
[49.559, 57.869] | (343/295/4) | 641
[49.479, 57.783] | (343/296/4) | 642
[49.555, 57.851] | (344/296/4) | 643
[49.475, 57.765] | (344/297/4) | 644
[49.550, 57.833] | (345/297/4) | 645
[49.625, 57.900] | (346/297/4) | 646
[49.545, 57.815] | (346/298/4) | 647
[49.466, 57.730] | (346/299/4) | 648
[49.541, 57.797] | (347/299/4) | 649
[49.615, 57.864] | (348/299/4) | 650
[49.536, 57.779] | (348/300/4) | 651
[49.611, 57.846] | (349/300/4) | 652
[49.532, 57.761] | (349/301/4) | 653
[49.606, 57.828] | (350/301/4) | 654
[49.680, 57.894] | (351/301/4) | 655
[49.601, 57.810] | (351/302/4) | 656
[49.523, 57.726] | (351/303/4) | 657
[49.445, 57.642] | (351/304/4) | 658
[49.519, 57.709] | (352/304/4) | 659
[49.592, 57.775] | (353/304/4) | 660
[49.515, 57.691] | (353/305/4) | 661
[49.437, 57.608] | (353/306/4) | 662
[49.360, 57.525] | (353/307/4) | 663
[49.433, 57.591] | (354/307/4) | 664
[49.356, 57.508] | (354/308/4) | 665
[49.429, 57.574] | (355/308/4) | 666
[49.352, 57.492] | (355/309/4) | 667
[49.425, 57.557] | (356/309/4) | 668
[49.349, 57.475] | (356/310/4) | 669
[49.421, 57.540] | (357/310/4) | 670
[49.494, 57.606] | (358/310/4) | 671
[49.417, 57.524] | (358/311/4) | 672
[49.489, 57.589] | (359/311/4) | 673
[49.413, 57.507] | (359/312/4) | 674
[49.338, 57.426] | (359/313/4) | 675
[49.262, 57.345] | (359/314/4) | 676
[49.187, 57.264] | (359/315/4) | 677
[49.259, 57.329] | (360/315/4) | 678
[49.330, 57.393] | (361/315/4) | 679
[49.255, 57.313] | (361/316/4) | 680
[49.327, 57.377] | (362/316/4) | 681
[49.398, 57.442] | (363/316/4) | 682
[49.469, 57.506] | (364/316/4) | 683
[49.395, 57.426] | (364/317/4) | 684
[49.320, 57.490] | (364/317/5) | 685
[49.391, 57.553] | (365/317/5) | 686
[49.462, 57.617] | (366/317/5) | 687
[49.532, 57.681] | (367/317/5) | 688
[49.603, 57.744] | (368/317/5) | 689
[49.673, 57.807] | (369/317/5) | 690
[49.598, 57.727] | (369/318/5) | 691
[49.524, 57.647] | (369/319/5) | 692
[49.450, 57.568] | (369/320/5) | 693
[49.520, 57.631] | (370/320/5) | 694
[49.590, 57.693] | (371/320/5) | 695
[49.516, 57.614] | (371/321/5) | 696
[49.586, 57.677] | (372/321/5) | 697
[49.512, 57.598] | (372/322/5) | 698
[49.582, 57.660] | (373/322/5) | 699
[49.651, 57.723] | (374/322/5) | 700
[49.720, 57.785] | (375/322/5) | 701
[49.789, 57.847] | (376/322/5) | 702
[49.716, 57.768] | (376/323/5) | 703
[49.642, 57.690] | (376/324/5) | 704
[49.711, 57.751] | (377/324/5) | 705
[49.780, 57.813] | (378/324/5) | 706
[49.848, 57.874] | (379/324/5) | 707
[49.775, 57.796] | (379/325/5) | 708
[49.843, 57.858] | (380/325/5) | 709
[49.771, 57.780] | (380/326/5) | 710
[49.698, 57.702] | (380/327/5) | 711
[49.626, 57.624] | (380/328/5) | 712
[49.554, 57.547] | (380/329/5) | 713
[49.482, 57.470] | (380/330/5) | 714
[49.550, 57.531] | (381/330/5) | 715
[49.478, 57.454] | (381/331/5) | 716
[49.546, 57.516] | (382/331/5) | 717
[49.475, 57.439] | (382/332/5) | 718
[49.542, 57.500] | (383/332/5) | 719
[49.471, 57.423] | (383/333/5) | 720
[49.400, 57.347] | (383/334/5) | 721
[49.468, 57.408] | (384/334/5) | 722
[49.397, 57.332] | (384/335/5) | 723
[49.464, 57.393] | (385/335/5) | 724
[49.531, 57.453] | (386/335/5) | 725
[49.598, 57.514] | (387/335/5) | 726
[49.665, 57.574] | (388/335/5) | 727
[49.594, 57.498] | (388/336/5) | 728
[49.524, 57.423] | (388/337/5) | 729
[49.590, 57.483] | (389/337/5) | 730
[49.520, 57.407] | (389/338/5) | 731
[49.450, 57.332] | (389/339/5) | 732
[49.516, 57.392] | (390/339/5) | 733
[49.583, 57.452] | (391/339/5) | 734
[49.513, 57.377] | (391/340/5) | 735
[49.579, 57.437] | (392/340/5) | 736
[49.645, 57.496] | (393/340/5) | 737
[49.710, 57.556] | (394/340/5) | 738
[49.641, 57.481] | (394/341/5) | 739
[49.706, 57.540] | (395/341/5) | 740
[49.772, 57.599] | (396/341/5) | 741
[49.702, 57.525] | (396/342/5) | 742
[49.767, 57.584] | (397/342/5) | 743
[49.832, 57.642] | (398/342/5) | 744
[49.897, 57.701] | (399/342/5) | 745
[49.828, 57.627] | (399/343/5) | 746
[49.759, 57.553] | (399/344/5) | 747
[49.824, 57.611] | (400/344/5) | 748
[49.755, 57.538] | (400/345/5) | 749
[49.819, 57.596] | (401/345/5) | 750
[49.884, 57.654] | (402/345/5) | 751
[49.815, 57.581] | (402/346/5) | 752
[49.747, 57.507] | (402/347/5) | 753
[49.678, 57.434] | (402/348/5) | 754
[49.743, 57.492] | (403/348/5) | 755
[49.675, 57.419] | (403/349/5) | 756
[49.739, 57.477] | (404/349/5) | 757
[49.802, 57.535] | (405/349/5) | 758
[49.866, 57.593] | (406/349/5) | 759
[49.930, 57.650] | (407/349/5) | 760
[49.862, 57.577] | (407/350/5) | 761
[49.925, 57.635] | (408/350/5) | 762
[49.988, 57.692] | (409/350/5) | 763
[49.921, 57.620] | (409/351/5) | 764
[49.853, 57.547] | (409/352/5) | 765
[49.786, 57.475] | (409/353/5) | 766
[49.849, 57.532] | (410/353/5) | 767
[49.912, 57.589] | (411/353/5) | 768
[49.845, 57.518] | (411/354/5) | 769
[49.908, 57.574] | (412/354/5) | 770
[49.970, 57.631] | (413/354/5) | 771
[49.903, 57.559] | (413/355/5) | 772
[49.966, 57.616] | (414/355/5) | 773
[49.899, 57.545] | (414/356/5) | 774
[49.833, 57.473] | (414/357/5) | 775
[49.766, 57.402] | (414/358/5) | 776
[49.828, 57.459] | (415/358/5) | 777
[49.762, 57.388] | (415/359/5) | 778
[49.824, 57.444] | (416/359/5) | 779
[49.758, 57.374] | (416/360/5) | 780
[49.692, 57.303] | (416/361/5) | 781
[49.627, 57.359] | (416/361/6) | 782
[49.561, 57.289] | (416/362/6) | 783
[49.623, 57.345] | (417/362/6) | 784
[49.685, 57.401] | (418/362/6) | 785
[49.747, 57.457] | (419/362/6) | 786
[49.808, 57.512] | (420/362/6) | 787
[49.870, 57.568] | (421/362/6) | 788
[49.804, 57.498] | (421/363/6) | 789
[49.866, 57.553] | (422/363/6) | 790
[49.927, 57.608] | (423/363/6) | 791
[49.988, 57.663] | (424/363/6) | 792
[49.923, 57.594] | (424/364/6) | 793
[49.983, 57.649] | (425/364/6) | 794
[50.044, 57.703] | (426/364/6) | 795
[50.105, 57.758] | (427/364/6) | 796
[50.040, 57.689] | (427/365/6) | 797
[50.100, 57.743] | (428/365/6) | 798
[50.035, 57.674] | (428/366/6) | 799
[49.971, 57.605] | (428/367/6) | 800
[50.031, 57.659] | (429/367/6) | 801
[50.091, 57.713] | (430/367/6) | 802
[50.026, 57.644] | (430/368/6) | 803
[49.962, 57.576] | (430/369/6) | 804
[50.022, 57.630] | (431/369/6) | 805
[50.082, 57.684] | (432/369/6) | 806
[50.018, 57.615] | (432/370/6) | 807
[49.954, 57.547] | (432/371/6) | 808
[50.013, 57.601] | (433/371/6) | 809
[50.073, 57.655] | (434/371/6) | 810
[50.009, 57.587] | (434/372/6) | 811
[49.945, 57.519] | (434/373/6) | 812
[49.882, 57.451] | (434/374/6) | 813
[49.941, 57.504] | (435/374/6) | 814
[49.878, 57.437] | (435/375/6) | 815
[49.937, 57.490] | (436/375/6) | 816
[49.874, 57.423] | (436/376/6) | 817
[49.933, 57.476] | (437/376/6) | 818
[49.992, 57.530] | (438/376/6) | 819
[50.051, 57.583] | (439/376/6) | 820
[49.988, 57.516] | (439/377/6) | 821
[50.047, 57.569] | (440/377/6) | 822
[49.984, 57.502] | (440/378/6) | 823
[50.043, 57.555] | (441/378/6) | 824
[50.101, 57.608] | (442/378/6) | 825
[50.038, 57.541] | (442/379/6) | 826
[49.976, 57.474] | (442/380/6) | 827
[50.034, 57.527] | (443/380/6) | 828
[49.972, 57.460] | (443/381/6) | 829
[49.910, 57.394] | (443/382/6) | 830
[49.848, 57.327] | (443/383/6) | 831
[49.906, 57.380] | (444/383/6) | 832
[49.844, 57.314] | (444/384/6) | 833
[49.782, 57.248] | (444/385/6) | 834
[49.721, 57.182] | (444/386/6) | 835
[49.779, 57.235] | (445/386/6) | 836
[49.717, 57.169] | (445/387/6) | 837
[49.775, 57.222] | (446/387/6) | 838
[49.714, 57.156] | (446/388/6) | 839
[49.772, 57.208] | (447/388/6) | 840
[49.829, 57.261] | (448/388/6) | 841
[49.768, 57.195] | (448/389/6) | 842
[49.707, 57.130] | (448/390/6) | 843
[49.765, 57.183] | (449/390/6) | 844
[49.822, 57.235] | (450/390/6) | 845
[49.879, 57.287] | (451/390/6) | 846
[49.819, 57.222] | (451/391/6) | 847
[49.876, 57.273] | (452/391/6) | 848
[49.815, 57.209] | (452/392/6) | 849
[49.872, 57.260] | (453/392/6) | 850
[49.929, 57.312] | (454/392/6) | 851
[49.986, 57.363] | (455/392/6) | 852
[49.925, 57.299] | (455/393/6) | 853
[49.865, 57.234] | (455/394/6) | 854
[49.805, 57.170] | (455/395/6) | 855
[49.745, 57.106] | (455/396/6) | 856
[49.801, 57.157] | (456/396/6) | 857
[49.858, 57.209] | (457/396/6) | 858
[49.798, 57.145] | (457/397/6) | 859
[49.738, 57.081] | (457/398/6) | 860
[49.794, 57.132] | (458/398/6) | 861
[49.851, 57.183] | (459/398/6) | 862
[49.907, 57.234] | (460/398/6) | 863
[49.963, 57.285] | (461/398/6) | 864
[49.903, 57.221] | (461/399/6) | 865
[49.844, 57.158] | (461/400/6) | 866
[49.899, 57.209] | (462/400/6) | 867
[49.840, 57.145] | (462/401/6) | 868
[49.896, 57.196] | (463/401/6) | 869
[49.837, 57.133] | (463/402/6) | 870
[49.778, 57.070] | (463/403/6) | 871
[49.719, 57.007] | (463/404/6) | 872
[49.774, 57.057] | (464/404/6) | 873
[49.716, 56.995] | (464/405/6) | 874
[49.657, 56.932] | (464/406/6) | 875
[49.598, 56.983] | (464/406/7) | 876
[49.654, 57.033] | (465/406/7) | 877
[49.596, 56.971] | (465/407/7) | 878
[49.651, 57.021] | (466/407/7) | 879
[49.706, 57.071] | (467/407/7) | 880
[49.648, 57.009] | (467/408/7) | 881
[49.590, 56.947] | (467/409/7) | 882
[49.645, 56.997] | (468/409/7) | 883
[49.587, 56.935] | (468/410/7) | 884
[49.642, 56.985] | (469/410/7) | 885
[49.584, 56.923] | (469/411/7) | 886
[49.639, 56.973] | (470/411/7) | 887
[49.694, 57.023] | (471/411/7) | 888
[49.749, 57.072] | (472/411/7) | 889
[49.691, 57.011] | (472/412/7) | 890
[49.634, 56.949] | (472/413/7) | 891
[49.688, 56.999] | (473/413/7) | 892
[49.631, 56.937] | (473/414/7) | 893
[49.573, 56.876] | (473/415/7) | 894
[49.628, 56.925] | (474/415/7) | 895
[49.682, 56.975] | (475/415/7) | 896
[49.625, 56.914] | (475/416/7) | 897
[49.679, 56.963] | (476/416/7) | 898
[49.733, 57.012] | (477/416/7) | 899
[49.787, 57.061] | (478/416/7) | 900
[49.841, 57.110] | (479/416/7) | 901
[49.784, 57.049] | (479/417/7) | 902
[49.727, 56.989] | (479/418/7) | 903
[49.781, 57.037] | (480/418/7) | 904
[49.724, 56.977] | (480/419/7) | 905
[49.778, 57.026] | (481/419/7) | 906
[49.721, 56.965] | (481/420/7) | 907
[49.775, 57.014] | (482/420/7) | 908
[49.718, 56.953] | (482/421/7) | 909
[49.772, 57.002] | (483/421/7) | 910
[49.715, 56.942] | (483/422/7) | 911
[49.659, 56.882] | (483/423/7) | 912
[49.713, 56.930] | (484/423/7) | 913
[49.766, 56.979] | (485/423/7) | 914
[49.710, 56.919] | (485/424/7) | 915
[49.654, 56.859] | (485/425/7) | 916
[49.707, 56.907] | (486/425/7) | 917
[49.760, 56.955] | (487/425/7) | 918
[49.813, 57.003] | (488/425/7) | 919
[49.757, 56.944] | (488/426/7) | 920
[49.701, 56.884] | (488/427/7) | 921
[49.645, 56.825] | (488/428/7) | 922
[49.698, 56.873] | (489/428/7) | 923
[49.751, 56.921] | (490/428/7) | 924
[49.803, 56.969] | (491/428/7) | 925
[49.748, 56.910] | (491/429/7) | 926
[49.693, 56.850] | (491/430/7) | 927
[49.745, 56.898] | (492/430/7) | 928
[49.690, 56.839] | (492/431/7) | 929
[49.635, 56.780] | (492/432/7) | 930
[49.687, 56.828] | (493/432/7) | 931
[49.632, 56.769] | (493/433/7) | 932
[49.577, 56.711] | (493/434/7) | 933
[49.629, 56.758] | (494/434/7) | 934
[49.681, 56.806] | (495/434/7) | 935
[49.627, 56.748] | (495/435/7) | 936
[49.572, 56.689] | (495/436/7) | 937
[49.624, 56.737] | (496/436/7) | 938
[49.570, 56.678] | (496/437/7) | 939
[49.515, 56.620] | (496/438/7) | 940
[49.461, 56.562] | (496/439/7) | 941
[49.407, 56.505] | (496/440/7) | 942
[49.459, 56.552] | (497/440/7) | 943
[49.511, 56.599] | (498/440/7) | 944
[49.457, 56.542] | (498/441/7) | 945
[49.508, 56.589] | (499/441/7) | 946
[49.454, 56.531] | (499/442/7) | 947
[49.401, 56.474] | (499/443/7) | 948
[49.347, 56.416] | (499/444/7) | 949
[49.399, 56.464] | (500/444/7) | 950
[49.345, 56.406] | (500/445/7) | 951
[49.397, 56.453] | (501/445/7) | 952
[49.448, 56.500] | (502/445/7) | 953
[49.499, 56.547] | (503/445/7) | 954
[49.550, 56.594] | (504/445/7) | 955
[49.601, 56.640] | (505/445/7) | 956
[49.652, 56.687] | (506/445/7) | 957
[49.599, 56.630] | (506/446/7) | 958
[49.546, 56.573] | (506/447/7) | 959
[49.596, 56.619] | (507/447/7) | 960
[49.543, 56.563] | (507/448/7) | 961
[49.594, 56.609] | (508/448/7) | 962
[49.541, 56.552] | (508/449/7) | 963
[49.591, 56.599] | (509/449/7) | 964
[49.539, 56.542] | (509/450/7) | 965
[49.486, 56.486] | (509/451/7) | 966
[49.433, 56.430] | (509/452/7) | 967
[49.484, 56.476] | (510/452/7) | 968
[49.431, 56.420] | (510/453/7) | 969
[49.481, 56.466] | (511/453/7) | 970
[49.429, 56.410] | (511/454/7) | 971
[49.479, 56.456] | (512/454/7) | 972
[49.529, 56.502] | (513/454/7) | 973
[49.580, 56.547] | (514/454/7) | 974
[49.527, 56.492] | (514/455/7) | 975
[49.577, 56.537] | (515/455/7) | 976
[49.627, 56.583] | (516/455/7) | 977
[49.677, 56.628] | (517/455/7) | 978
[49.727, 56.674] | (518/455/7) | 979
[49.674, 56.618] | (518/456/7) | 980
[49.724, 56.664] | (519/456/7) | 981
[49.774, 56.709] | (520/456/7) | 982
[49.823, 56.754] | (521/456/7) | 983
[49.771, 56.698] | (521/457/7) | 984
[49.719, 56.643] | (521/458/7) | 985
[49.768, 56.688] | (522/458/7) | 986
[49.716, 56.633] | (522/459/7) | 987
[49.765, 56.678] | (523/459/7) | 988
[49.815, 56.723] | (524/459/7) | 989
[49.864, 56.768] | (525/459/7) | 990
[49.913, 56.812] | (526/459/7) | 991
[49.962, 56.857] | (527/459/7) | 992
[50.010, 56.902] | (528/459/7) | 993
[49.958, 56.846] | (528/460/7) | 994
[49.907, 56.791] | (528/461/7) | 995
[49.955, 56.836] | (529/461/7) | 996
[50.004, 56.880] | (530/461/7) | 997
[50.053, 56.925] | (531/461/7) | 998
[50.001, 56.870] | (531/462/7) | 999
[50.049, 56.914] | (532/462/7) | 1000
[50.098, 56.958] | (533/462/7) | 1001
[50.146, 57.002] | (534/462/7) | 1002
[50.194, 57.046] | (535/462/7) | 1003
[50.143, 56.991] | (535/463/7) | 1004
[50.191, 57.035] | (536/463/7) | 1005
[50.238, 57.079] | (537/463/7) | 1006
[50.286, 57.123] | (538/463/7) | 1007
[50.235, 57.068] | (538/464/7) | 1008
[50.184, 57.014] | (538/465/7) | 1009
[50.231, 57.057] | (539/465/7) | 1010
[50.180, 57.003] | (539/466/7) | 1011
[50.228, 57.046] | (540/466/7) | 1012
[50.177, 56.992] | (540/467/7) | 1013
[50.224, 57.036] | (541/467/7) | 1014
[50.173, 56.981] | (541/468/7) | 1015
[50.221, 57.025] | (542/468/7) | 1016
[50.170, 56.971] | (542/469/7) | 1017
[50.218, 57.014] | (543/469/7) | 1018
[50.167, 56.960] | (543/470/7) | 1019
[50.214, 57.003] | (544/470/7) | 1020
[50.261, 57.047] | (545/470/7) | 1021
[50.308, 57.090] | (546/470/7) | 1022
[50.258, 57.036] | (546/471/7) | 1023
[50.305, 57.079] | (547/471/7) | 1024
[50.352, 57.122] | (548/471/7) | 1025
[50.399, 57.165] | (549/471/7) | 1026
[50.446, 57.208] | (550/471/7) | 1027
[50.395, 57.154] | (550/472/7) | 1028
[50.345, 57.100] | (550/473/7) | 1029
[50.294, 57.047] | (550/474/7) | 1030
[50.244, 56.994] | (550/475/7) | 1031
[50.291, 57.036] | (551/475/7) | 1032
[50.337, 57.079] | (552/475/7) | 1033
[50.384, 57.121] | (553/475/7) | 1034
[50.430, 57.164] | (554/475/7) | 1035
[50.380, 57.111] | (554/476/7) | 1036
[50.427, 57.153] | (555/476/7) | 1037
[50.376, 57.100] | (555/477/7) | 1038
[50.423, 57.142] | (556/477/7) | 1039
[50.373, 57.089] | (556/478/7) | 1040
[50.419, 57.132] | (557/478/7) | 1041
[50.465, 57.174] | (558/478/7) | 1042
[50.415, 57.121] | (558/479/7) | 1043
[50.366, 57.068] | (558/480/7) | 1044
[50.316, 57.015] | (558/481/7) | 1045
[50.266, 56.963] | (558/482/7) | 1046
[50.217, 56.910] | (558/483/7) | 1047
[50.263, 56.953] | (559/483/7) | 1048
[50.309, 56.995] | (560/483/7) | 1049
[50.355, 57.037] | (561/483/7) | 1050
[50.306, 56.984] | (561/484/7) | 1051
[50.256, 56.932] | (561/485/7) | 1052
[50.302, 56.974] | (562/485/7) | 1053
[50.348, 57.016] | (563/485/7) | 1054
[50.393, 57.058] | (564/485/7) | 1055
[50.344, 57.005] | (564/486/7) | 1056
[50.295, 56.953] | (564/487/7) | 1057
[50.341, 56.995] | (565/487/7) | 1058
[50.386, 57.037] | (566/487/7) | 1059
[50.337, 56.985] | (566/488/7) | 1060
[50.383, 57.026] | (567/488/7) | 1061
[50.428, 57.068] | (568/488/7) | 1062
[50.473, 57.109] | (569/488/7) | 1063
[50.518, 57.151] | (570/488/7) | 1064
[50.563, 57.192] | (571/488/7) | 1065
[50.608, 57.233] | (572/488/7) | 1066
[50.559, 57.181] | (572/489/7) | 1067
[50.604, 57.222] | (573/489/7) | 1068
[50.649, 57.263] | (574/489/7) | 1069
[50.694, 57.304] | (575/489/7) | 1070
[50.738, 57.345] | (576/489/7) | 1071
[50.783, 57.386] | (577/489/7) | 1072
[50.828, 57.427] | (578/489/7) | 1073
[50.872, 57.467] | (579/489/7) | 1074
[50.916, 57.508] | (580/489/7) | 1075
[50.960, 57.548] | (581/489/7) | 1076
[51.005, 57.588] | (582/489/7) | 1077
[50.956, 57.537] | (582/490/7) | 1078
[50.907, 57.486] | (582/491/7) | 1079
[50.859, 57.434] | (582/492/7) | 1080
[50.810, 57.383] | (582/493/7) | 1081
[50.762, 57.332] | (582/494/7) | 1082
[50.714, 57.281] | (582/495/7) | 1083
[50.758, 57.321] | (583/495/7) | 1084
[50.710, 57.270] | (583/496/7) | 1085
[50.754, 57.310] | (584/496/7) | 1086
[50.706, 57.259] | (584/497/7) | 1087
[50.658, 57.209] | (584/498/7) | 1088
[50.702, 57.249] | (585/498/7) | 1089
[50.654, 57.198] | (585/499/7) | 1090
[50.606, 57.148] | (585/500/7) | 1091
[50.650, 57.188] | (586/500/7) | 1092
[50.694, 57.228] | (587/500/7) | 1093
[50.646, 57.177] | (587/501/7) | 1094
[50.690, 57.218] | (588/501/7) | 1095
[50.642, 57.167] | (588/502/7) | 1096
[50.686, 57.207] | (589/502/7) | 1097
[50.729, 57.247] | (590/502/7) | 1098
[50.773, 57.287] | (591/502/7) | 1099
[50.816, 57.327] | (592/502/7) | 1100
[50.860, 57.366] | (593/502/7) | 1101
[50.903, 57.406] | (594/502/7) | 1102
[50.855, 57.356] | (594/503/7) | 1103
[50.898, 57.395] | (595/503/7) | 1104
[50.851, 57.345] | (595/504/7) | 1105
[50.804, 57.295] | (595/505/7) | 1106
[50.847, 57.335] | (596/505/7) | 1107
[50.890, 57.374] | (597/505/7) | 1108
[50.933, 57.414] | (598/505/7) | 1109
[50.976, 57.453] | (599/505/7) | 1110
[50.929, 57.403] | (599/506/7) | 1111
[50.881, 57.353] | (599/507/7) | 1112
[50.924, 57.392] | (600/507/7) | 1113
[50.967, 57.431] | (601/507/7) | 1114
[51.010, 57.471] | (602/507/7) | 1115
[51.052, 57.510] | (603/507/7) | 1116
[51.095, 57.549] | (604/507/7) | 1117
[51.137, 57.587] | (605/507/7) | 1118
[51.180, 57.626] | (606/507/7) | 1119
[51.133, 57.577] | (606/508/7) | 1120
[51.086, 57.527] | (606/509/7) | 1121
[51.039, 57.477] | (606/510/7) | 1122
[51.081, 57.516] | (607/510/7) | 1123
[51.034, 57.467] | (607/511/7) | 1124
[50.988, 57.418] | (607/512/7) | 1125
[51.030, 57.456] | (608/512/7) | 1126
[51.072, 57.495] | (609/512/7) | 1127
[51.114, 57.533] | (610/512/7) | 1128
[51.068, 57.484] | (610/513/7) | 1129
[51.021, 57.435] | (610/514/7) | 1130
[50.975, 57.386] | (610/515/7) | 1131
[50.928, 57.337] | (610/516/7) | 1132
[50.970, 57.376] | (611/516/7) | 1133
[50.924, 57.327] | (611/517/7) | 1134
[50.878, 57.278] | (611/518/7) | 1135
[50.832, 57.229] | (611/519/7) | 1136
[50.874, 57.268] | (612/519/7) | 1137
[50.828, 57.219] | (612/520/7) | 1138
[50.782, 57.171] | (612/521/7) | 1139
[50.736, 57.122] | (612/522/7) | 1140
[50.778, 57.161] | (613/522/7) | 1141
[50.732, 57.112] | (613/523/7) | 1142
[50.687, 57.064] | (613/524/7) | 1143
[50.729, 57.103] | (614/524/7) | 1144
[50.770, 57.141] | (615/524/7) | 1145
[50.812, 57.179] | (616/524/7) | 1146
[50.854, 57.218] | (617/524/7) | 1147
[50.895, 57.256] | (618/524/7) | 1148
[50.937, 57.294] | (619/524/7) | 1149
[50.891, 57.246] | (619/525/7) | 1150
[50.846, 57.198] | (619/526/7) | 1151
[50.887, 57.236] | (620/526/7) | 1152
[50.928, 57.274] | (621/526/7) | 1153
[50.883, 57.226] | (621/527/7) | 1154
[50.838, 57.178] | (621/528/7) | 1155
[50.879, 57.216] | (622/528/7) | 1156
[50.834, 57.168] | (622/529/7) | 1157
[50.789, 57.120] | (622/530/7) | 1158
[50.744, 57.073] | (622/531/7) | 1159
[50.785, 57.111] | (623/531/7) | 1160
[50.740, 57.063] | (623/532/7) | 1161
[50.781, 57.101] | (624/532/7) | 1162
[50.822, 57.139] | (625/532/7) | 1163
[50.863, 57.176] | (626/532/7) | 1164
[50.904, 57.214] | (627/532/7) | 1165
[50.945, 57.251] | (628/532/7) | 1166
[50.986, 57.289] | (629/532/7) | 1167
[50.941, 57.242] | (629/533/7) | 1168
[50.896, 57.194] | (629/534/7) | 1169
[50.937, 57.232] | (630/534/7) | 1170
[50.977, 57.269] | (631/534/7) | 1171
[51.018, 57.306] | (632/534/7) | 1172
[50.973, 57.259] | (632/535/7) | 1173
[50.929, 57.212] | (632/536/7) | 1174
[50.969, 57.249] | (633/536/7) | 1175
[51.010, 57.287] | (634/536/7) | 1176
[51.050, 57.324] | (635/536/7) | 1177
[51.006, 57.277] | (635/537/7) | 1178
[51.046, 57.314] | (636/537/7) | 1179
[51.002, 57.267] | (636/538/7) | 1180
[51.042, 57.304] | (637/538/7) | 1181
[51.082, 57.341] | (638/538/7) | 1182
[51.122, 57.378] | (639/538/7) | 1183
[51.162, 57.415] | (640/538/7) | 1184
[51.202, 57.451] | (641/538/7) | 1185
[51.158, 57.405] | (641/539/7) | 1186
[51.198, 57.441] | (642/539/7) | 1187
[51.154, 57.395] | (642/540/7) | 1188
[51.109, 57.348] | (642/541/7) | 1189
[51.065, 57.301] | (642/542/7) | 1190
[51.105, 57.338] | (643/542/7) | 1191
[51.061, 57.292] | (643/543/7) | 1192
[51.017, 57.245] | (643/544/7) | 1193
[51.057, 57.282] | (644/544/7) | 1194
[51.097, 57.318] | (645/544/7) | 1195
[51.053, 57.272] | (645/545/7) | 1196
[51.092, 57.309] | (646/545/7) | 1197
[51.049, 57.262] | (646/546/7) | 1198
[51.088, 57.299] | (647/546/7) | 1199
[51.128, 57.335] | (648/546/7) | 1200
[51.167, 57.372] | (649/546/7) | 1201
[51.124, 57.325] | (649/547/7) | 1202
[51.163, 57.362] | (650/547/7) | 1203
[51.203, 57.398] | (651/547/7) | 1204
[51.159, 57.352] | (651/548/7) | 1205
[51.198, 57.388] | (652/548/7) | 1206
[51.237, 57.424] | (653/548/7) | 1207
[51.277, 57.460] | (654/548/7) | 1208
[51.316, 57.496] | (655/548/7) | 1209
[51.272, 57.450] | (655/549/7) | 1210
[51.311, 57.486] | (656/549/7) | 1211
[51.350, 57.522] | (657/549/7) | 1212
[51.389, 57.558] | (658/549/7) | 1213
[51.428, 57.594] | (659/549/7) | 1214
[51.385, 57.548] | (659/550/7) | 1215
[51.424, 57.584] | (660/550/7) | 1216
[51.462, 57.619] | (661/550/7) | 1217
[51.419, 57.574] | (661/551/7) | 1218
[51.458, 57.609] | (662/551/7) | 1219
[51.414, 57.564] | (662/552/7) | 1220
[51.371, 57.518] | (662/553/7) | 1221
[51.328, 57.472] | (662/554/7) | 1222
