Calculating solvability percentage...
[Lower Bound, Upper Bound] | (Solvable/Unsolvable/Intractable) | Current seed
[85.768, 88.725] | (2092/301/7) | 2399
[85.773, 88.730] | (2093/301/7) | 2400
[85.779, 88.735] | (2094/301/7) | 2401
[85.785, 88.739] | (2095/301/7) | 2402
[85.791, 88.744] | (2096/301/7) | 2403
[85.797, 88.749] | (2097/301/7) | 2404
[85.803, 88.753] | (2098/301/7) | 2405
[85.809, 88.758] | (2099/301/7) | 2406
[85.814, 88.763] | (2100/301/7) | 2407
[85.777, 88.728] | (2100/302/7) | 2408
[85.783, 88.733] | (2101/302/7) | 2409
[85.789, 88.737] | (2102/302/7) | 2410
[85.795, 88.742] | (2103/302/7) | 2411
[85.800, 88.747] | (2104/302/7) | 2412
[85.763, 88.712] | (2104/303/7) | 2413
[85.769, 88.717] | (2105/303/7) | 2414
[85.775, 88.721] | (2106/303/7) | 2415
[85.781, 88.726] | (2107/303/7) | 2416
[85.786, 88.731] | (2108/303/7) | 2417
[85.792, 88.735] | (2109/303/7) | 2418
[85.755, 88.701] | (2109/304/7) | 2419
[85.761, 88.705] | (2110/304/7) | 2420
[85.767, 88.710] | (2111/304/7) | 2421
[85.729, 88.675] | (2111/305/7) | 2422
[85.735, 88.680] | (2112/305/7) | 2423
[85.741, 88.685] | (2113/305/7) | 2424
[85.747, 88.690] | (2114/305/7) | 2425
[85.753, 88.694] | (2115/305/7) | 2426
[85.759, 88.699] | (2116/305/7) | 2427
[85.764, 88.704] | (2117/305/7) | 2428
[85.770, 88.708] | (2118/305/7) | 2429
[85.776, 88.713] | (2119/305/7) | 2430
[85.782, 88.718] | (2120/305/7) | 2431
[85.788, 88.722] | (2121/305/7) | 2432
[85.793, 88.727] | (2122/305/7) | 2433
[85.799, 88.732] | (2123/305/7) | 2434
[85.805, 88.736] | (2124/305/7) | 2435
[85.811, 88.741] | (2125/305/7) | 2436
[85.774, 88.707] | (2125/306/7) | 2437
[85.780, 88.711] | (2126/306/7) | 2438
[85.785, 88.716] | (2127/306/7) | 2439
[85.791, 88.720] | (2128/306/7) | 2440
[85.797, 88.725] | (2129/306/7) | 2441
[85.803, 88.730] | (2130/306/7) | 2442
[85.808, 88.734] | (2131/306/7) | 2443
[85.814, 88.739] | (2132/306/7) | 2444
[85.820, 88.744] | (2133/306/7) | 2445
[85.826, 88.748] | (2134/306/7) | 2446
[85.831, 88.753] | (2135/306/7) | 2447
[85.795, 88.719] | (2135/307/7) | 2448
[85.800, 88.723] | (2136/307/7) | 2449
[85.806, 88.728] | (2137/307/7) | 2450
[85.812, 88.733] | (2138/307/7) | 2451
[85.818, 88.737] | (2139/307/7) | 2452
[85.823, 88.742] | (2140/307/7) | 2453
[85.829, 88.746] | (2141/307/7) | 2454
[85.835, 88.751] | (2142/307/7) | 2455
[85.798, 88.717] | (2142/308/7) | 2456
[85.804, 88.721] | (2143/308/7) | 2457
[85.809, 88.726] | (2144/308/7) | 2458
[85.815, 88.731] | (2145/308/7) | 2459
[85.821, 88.735] | (2146/308/7) | 2460
[85.827, 88.740] | (2147/308/7) | 2461
[85.832, 88.744] | (2148/308/7) | 2462
[85.838, 88.749] | (2149/308/7) | 2463
[85.844, 88.754] | (2150/308/7) | 2464
[85.849, 88.758] | (2151/308/7) | 2465
[85.813, 88.724] | (2151/309/7) | 2466
[85.776, 88.690] | (2151/310/7) | 2467
[85.782, 88.695] | (2152/310/7) | 2468
[85.788, 88.699] | (2153/310/7) | 2469
[85.793, 88.704] | (2154/310/7) | 2470
[85.757, 88.670] | (2154/311/7) | 2471
[85.763, 88.675] | (2155/311/7) | 2472
[85.768, 88.679] | (2156/311/7) | 2473
[85.774, 88.684] | (2157/311/7) | 2474
[85.780, 88.688] | (2158/311/7) | 2475
[85.785, 88.693] | (2159/311/7) | 2476
[85.791, 88.698] | (2160/311/7) | 2477
[85.797, 88.702] | (2161/311/7) | 2478
[85.803, 88.707] | (2162/311/7) | 2479
[85.808, 88.711] | (2163/311/7) | 2480
[85.772, 88.677] | (2163/312/7) | 2481
[85.778, 88.682] | (2164/312/7) | 2482
[85.783, 88.687] | (2165/312/7) | 2483
[85.789, 88.691] | (2166/312/7) | 2484
[85.795, 88.696] | (2167/312/7) | 2485
[85.800, 88.700] | (2168/312/7) | 2486
[85.806, 88.705] | (2169/312/7) | 2487
[85.812, 88.710] | (2170/312/7) | 2488
[85.817, 88.714] | (2171/312/7) | 2489
[85.823, 88.719] | (2172/312/7) | 2490
[85.787, 88.685] | (2172/313/7) | 2491
[85.792, 88.689] | (2173/313/7) | 2492
[85.756, 88.656] | (2173/314/7) | 2493
[85.762, 88.660] | (2174/314/7) | 2494
[85.768, 88.665] | (2175/314/7) | 2495
[85.773, 88.669] | (2176/314/7) | 2496
[85.779, 88.674] | (2177/314/7) | 2497
[85.743, 88.640] | (2177/315/7) | 2498
[85.748, 88.645] | (2178/315/7) | 2499

7 intractable -> further exploration revealed 6 solvable, 1 unsolvable,
giving confidence interval of [86.0, 88.6]. Compare this with the range
calculated int the paper of [86.2, 88.8]. The two can be combined to give
[86.5, 88.3].
